DATAFLOW,FREQ,FAM_TARGET,ITTER107,TIPO_DATO_MIGLIAIA,HH_FORE,TIPOLOGIA_FAM,HH_RETIRED,HH_UNE_PLF,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,HH,SNGP,TOTAL,TOTAL,2022,227.13,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,HH,SNGP,TOTAL,TOTAL,2023,219.405,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,1PHH,TOTAL,HH_0UNEMP,2021,375.557,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,1PHH,TOTAL,HH_0UNEMP,2022,366.221,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,1PHH,TOTAL,HH_0UNEMP,2023,370.257,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,1PHH,TOTAL,TOTAL,2021,375.557,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,1PHH,TOTAL,TOTAL,2022,366.221,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,1PHH,TOTAL,TOTAL,2023,370.257,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,HH_0UNEMP,2021,762.05,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,HH_0UNEMP,2022,730.998,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,HH_0UNEMP,2023,735.104,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,HH_ALT1UP,2021,48.834,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,HH_ALT1UP,2022,41.109,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,HH_ALT1UP,2023,30.554,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,HH_ATL1UP_PLF,2021,97.254,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,HH_ATL1UP_PLF,2022,68.14,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,HH_ATL1UP_PLF,2023,54.494,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,TOTAL,2021,810.883,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,TOTAL,2022,772.107,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH,TOTAL,TOTAL,2023,765.658,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,HH_0UNEMP,2021,386.492,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,HH_0UNEMP,2022,364.777,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,HH_0UNEMP,2023,364.847,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,HH_ALT1UP,2021,48.834,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,HH_ALT1UP,2022,41.109,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,HH_ALT1UP,2023,30.554,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,HH_ATL1UP_PLF,2021,97.254,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,HH_ATL1UP_PLF,2022,68.14,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,HH_ATL1UP_PLF,2023,54.494,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,TOTAL,2021,435.326,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,TOTAL,2022,405.887,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1FEMP,WH_FR_HH,HH_GE2P,TOTAL,TOTAL,2023,395.401,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,1PHH,TOTAL,HH_0UNEMP,2021,96.991,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,1PHH,TOTAL,HH_0UNEMP,2022,93.928,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,1PHH,TOTAL,HH_0UNEMP,2023,107.11,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,1PHH,TOTAL,TOTAL,2021,96.991,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,1PHH,TOTAL,TOTAL,2022,93.928,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,1PHH,TOTAL,TOTAL,2023,107.11,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,HH_0UNEMP,2021,207.071,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,HH_0UNEMP,2022,209.908,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,HH_0UNEMP,2023,207.552,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,HH_ALT1UP,2021,21.769,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,HH_ALT1UP,2022,20.114,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,HH_ALT1UP,2023,15.9,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,HH_ATL1UP_PLF,2021,36.387,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,HH_ATL1UP_PLF,2022,34.451,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,HH_ATL1UP_PLF,2023,28.566,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,TOTAL,2021,228.839,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,TOTAL,2022,230.022,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH,TOTAL,TOTAL,2023,223.452,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,HH_0UNEMP,2021,110.08,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,HH_0UNEMP,2022,115.979,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,HH_0UNEMP,2023,100.442,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,HH_ALT1UP,2021,21.769,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,HH_ALT1UP,2022,20.114,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,HH_ALT1UP,2023,15.9,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,HH_ATL1UP_PLF,2021,36.387,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,HH_ATL1UP_PLF,2022,34.451,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,HH_ATL1UP_PLF,2023,28.566,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,TOTAL,2021,131.849,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,TOTAL,2022,136.094,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,ALL_NNAT,HH_GE2P,TOTAL,TOTAL,2023,116.342,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,HH_NORET,HH_0UNEMP,2021,672.011,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,HH_NORET,HH_0UNEMP,2022,716.879,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,HH_NORET,HH_0UNEMP,2023,732.365,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,HH_NORET,TOTAL,2021,672.011,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,HH_NORET,TOTAL,2022,716.879,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,HH_NORET,TOTAL,2023,732.365,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,TOTAL,HH_0UNEMP,2021,672.011,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,TOTAL,HH_0UNEMP,2022,716.879,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,TOTAL,HH_0UNEMP,2023,732.365,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,TOTAL,TOTAL,2021,672.011,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,TOTAL,TOTAL,2022,716.879,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHH,TOTAL,TOTAL,2023,732.365,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,HH_NORET,HH_0UNEMP,2021,672.011,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,HH_NORET,HH_0UNEMP,2022,716.879,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,HH_NORET,HH_0UNEMP,2023,732.365,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,HH_NORET,TOTAL,2021,672.011,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,HH_NORET,TOTAL,2022,716.879,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,HH_NORET,TOTAL,2023,732.365,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,TOTAL,HH_0UNEMP,2021,672.011,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,TOTAL,HH_0UNEMP,2022,716.879,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,TOTAL,HH_0UNEMP,2023,732.365,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,TOTAL,TOTAL,2021,672.011,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,TOTAL,TOTAL,2022,716.879,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,1PHHM,TOTAL,TOTAL,2023,732.365,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,HH_0UNEMP,2021,361.681,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,HH_0UNEMP,2022,345.81,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,HH_0UNEMP,2023,322.327,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,HH_ALT1UP,2021,74.146,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,HH_ALT1UP,2022,68.553,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,HH_ALT1UP,2023,50.982,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,HH_ATL1UP_PLF,2021,153.998,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,HH_ATL1UP_PLF,2022,127.389,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,HH_ATL1UP_PLF,2023,101.97,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,TOTAL,2021,435.827,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,TOTAL,2022,414.363,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,HH_NORET,TOTAL,2023,373.309,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,HH_0UNEMP,2021,457.275,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,HH_0UNEMP,2022,442.537,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,HH_0UNEMP,2023,418.101,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,HH_ALT1UP,2021,78.427,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,HH_ALT1UP,2022,71.214,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,HH_ALT1UP,2023,53.173,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,HH_ATL1UP_PLF,2021,163.225,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,HH_ATL1UP_PLF,2022,131.821,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,HH_ATL1UP_PLF,2023,106.481,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,TOTAL,2021,535.703,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,TOTAL,2022,513.751,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_W_C,TOTAL,TOTAL,2023,471.274,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,HH_0UNEMP,2021,117.555,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,HH_0UNEMP,2022,103.273,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,HH_0UNEMP,2023,105.277,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,HH_ALT1UP,2021,20.016,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,HH_ALT1UP,2022,20.363,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,HH_ALT1UP,2023,18.138,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,HH_ATL1UP_PLF,2021,49.882,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,HH_ATL1UP_PLF,2022,42.267,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,HH_ATL1UP_PLF,2023,34.326,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,TOTAL,2021,137.572,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,TOTAL,2022,123.636,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,HH_NORET,TOTAL,2023,123.415,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,HH_0UNEMP,2021,132.614,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,HH_0UNEMP,2022,120.28,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,HH_0UNEMP,2023,125.568,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,HH_ALT1UP,2021,20.016,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,HH_ALT1UP,2022,20.363,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,HH_ALT1UP,2023,18.138,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,HH_ATL1UP_PLF,2021,49.882,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,HH_ATL1UP_PLF,2022,42.267,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,HH_ATL1UP_PLF,2023,34.326,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,TOTAL,2021,152.631,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,TOTAL,2022,140.643,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,COUPF_WH_C,TOTAL,TOTAL,2023,143.706,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,HH_0UNEMP,2021,1238.733,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,HH_0UNEMP,2022,1247.331,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,HH_0UNEMP,2023,1241.651,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,HH_ALT1UP,2021,108.222,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,HH_ALT1UP,2022,104.017,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,HH_ALT1UP,2023,80.833,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2021,227.926,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2022,195.367,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2023,157.826,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,TOTAL,2021,1346.955,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,TOTAL,2022,1351.349,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,HH_NORET,TOTAL,2023,1322.484,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,HH_0UNEMP,2021,1436.248,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,HH_0UNEMP,2022,1433.722,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,HH_0UNEMP,2023,1433.958,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,HH_ALT1UP,2021,113.861,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,HH_ALT1UP,2022,109.265,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,HH_ALT1UP,2023,85.159,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2021,242.276,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2022,202.754,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2023,165.947,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,TOTAL,2021,1550.109,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,TOTAL,2022,1542.988,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH,TOTAL,TOTAL,2023,1519.117,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH_GE2P,HH_NORET,HH_0UNEMP,2021,566.722,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH_GE2P,HH_NORET,HH_0UNEMP,2022,530.452,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH_GE2P,HH_NORET,HH_0UNEMP,2023,509.286,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH_GE2P,HH_NORET,HH_ALT1UP,2021,108.222,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH_GE2P,HH_NORET,HH_ALT1UP,2022,104.017,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH_GE2P,HH_NORET,HH_ALT1UP,2023,80.833,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITC,HH_1MEMP,HH,HH_GE2P,HH_NORET,HH_ATL1UP_PLF,2021,227.926,,,,,,,,,
